claim_id,policy_holder_age,gender,marital_status,employment_status,education_level,policy_type,policy_age_days,policy_premium_annual,coverage_amount,deductible,prior_claims_count,incident_date,report_date,days_to_report,claim_amount,incident_type,incident_severity,police_report_filed,witnesses_present,attorney_involved,incident_time,claim_description_length,multiple_claims_same_incident,repair_shop_type,medical_provider_count,claimant_address_change_recent,phone_change_recent,social_media_check,is_fraud,claim_amount_to_coverage_ratio
CLM00378,29,M,Divorced,Employed,College,Property,1511,918,128558,2000,0,2025-04-10,2025-04-17,7,93043,Water_Damage,Severe,No,0,Yes,5,202,No,Unknown,5,No,No,Clean,0,0.7237433687518474
CLM00379,22,F,Divorced,Retired,Graduate,Property,1736,2249,268480,5000,0,2025-01-10,2025-01-15,5,148288,Fire,Moderate,No,0,Yes,7,57,No,Authorized,6,No,No,Clean,0,0.5523241954707986
CLM00380,54,M,Widowed,Self-Employed,Graduate,Auto,2756,7878,447743,2000,0,2025-07-25,2025-07-25,0,36844,Vandalism,Severe,Yes,1,No,19,436,No,Independent,10,No,No,Clean,0,0.0822882769803213
CLM00381,49,M,Single,Employed,High School,Property,1449,1599,281334,2000,5,2025-04-07,2025-04-09,2,124797,Fire,Total_Loss,No,0,No,17,135,Yes,Authorized,4,No,No,Suspicious,0,0.44359018106592163
CLM00382,76,M,Widowed,Employed,College,Auto,1857,3892,364403,2000,2,2025-06-03,2025-06-08,5,116172,Fire,Total_Loss,Yes,2,No,17,121,No,Authorized,3,No,No,Clean,0,0.31880088802781537
CLM00383,72,M,Divorced,Retired,College,Property,264,3272,88422,500,3,2025-10-23,2025-10-26,3,133296,Water_Damage,Severe,No,0,No,16,27,No,Unknown,6,No,No,Clean,0,1.507498133948565
CLM00384,26,F,Single,Employed,College,Auto,2659,7284,196770,5000,0,2025-06-09,2025-06-09,0,169223,Water_Damage,Minor,Yes,1,Yes,20,237,No,Authorized,2,No,No,Clean,0,0.8600040656604158
CLM00385,58,F,Divorced,Employed,High School,Property,3413,2045,92315,5000,4,2025-03-01,2025-03-06,5,7276,Fire,Severe,Yes,0,No,15,226,Yes,Independent,9,No,No,Clean,0,0.07881709364675296
CLM00386,52,F,Single,Retired,Graduate,Property,2879,1570,496926,1000,0,2025-10-04,2025-10-07,3,91410,Vandalism,Severe,Yes,0,No,12,97,No,Authorized,6,No,No,Clean,0,0.18395093031960494
CLM00387,36,F,Married,Unemployed,College,Auto,3349,7022,39086,1000,1,2025-10-04,2025-10-13,9,195990,Theft,Minor,No,1,No,21,387,No,Independent,1,No,No,Suspicious,1,5.014327380647802
CLM00388,65,M,Divorced,Employed,High School,Property,2721,2350,420538,2000,2,2025-09-18,2025-09-28,10,149848,Collision,Moderate,Yes,2,No,3,423,No,Unknown,7,No,No,Clean,0,0.35632451764168754
CLM00389,33,M,Divorced,Employed,College,Auto,1462,5553,135604,500,0,2025-07-31,2025-08-02,2,45277,Water_Damage,Minor,Yes,0,No,3,74,No,Authorized,5,No,No,Clean,0,0.33389133063921417
CLM00390,20,F,Widowed,Retired,High School,Property,156,3439,372958,1000,0,2025-04-10,2025-04-13,3,110723,Theft,Total_Loss,Yes,0,Yes,20,323,No,Authorized,2,No,No,Clean,0,0.2968779326358464
CLM00391,37,F,Divorced,Employed,High School,Auto,1445,7694,129324,1000,0,2025-11-21,2025-12-01,10,1097,Water_Damage,Minor,Yes,1,No,13,486,No,Independent,2,No,No,Clean,0,0.008482570907178869
CLM00392,41,F,Divorced,Employed,College,Auto,2298,6351,486785,2000,0,2025-02-11,2025-02-12,1,190502,Fire,Total_Loss,No,0,Yes,4,459,No,Unknown,4,No,No,Not_Available,0,0.3913473093871011
CLM00393,71,M,Married,Retired,High School,Workers_Comp,2925,7173,226682,2000,1,2025-05-04,2025-05-08,4,174941,Theft,Total_Loss,No,2,No,15,247,No,Authorized,2,No,No,Clean,0,0.771746323042853
CLM00394,73,F,Divorced,Employed,College,Auto,1632,1178,401065,1000,1,2025-05-22,2025-05-23,1,120279,Vandalism,Severe,Yes,1,No,13,107,No,Independent,5,No,No,Clean,0,0.29989901886227915
CLM00395,50,F,Married,Retired,College,Property,2577,1488,13435,1000,2,2025-03-08,2025-03-27,19,120503,Vandalism,Severe,Yes,0,No,13,29,No,Authorized,1,No,Yes,Not_Available,1,8.969333829549683
CLM00396,41,F,Married,Employed,High School,Auto,2374,2002,373649,5000,1,2025-01-22,2025-01-25,3,142403,Injury,Moderate,No,0,No,13,327,No,Authorized,7,No,No,Clean,0,0.38111436133911775
CLM00397,69,M,Married,Self-Employed,Graduate,Auto,3008,2289,325475,500,1,2025-06-18,2025-06-18,0,95387,Collision,Total_Loss,Yes,1,Yes,23,453,No,Authorized,10,No,No,Clean,0,0.293070128274061
CLM00398,28,M,Married,Employed,High School,Auto,894,5781,170014,5000,0,2025-02-24,2025-02-24,0,119674,Collision,Severe,No,0,Yes,13,309,No,Independent,10,No,No,Clean,0,0.7039067370922395
CLM00399,66,M,Single,Employed,High School,Auto,2144,5527,200707,1000,0,2025-09-11,2025-09-20,9,121609,Water_Damage,Total_Loss,Yes,1,No,18,183,No,Independent,8,No,No,Clean,0,0.605903132426871
CLM00400,25,M,Widowed,Employed,High School,Auto,512,1925,432275,5000,5,2025-02-16,2025-02-24,8,85547,Collision,Moderate,No,0,Yes,2,258,No,Authorized,6,No,No,Clean,0,0.19789948528136025
CLM00401,53,M,Single,Employed,High School,Auto,215,7154,198629,5000,0,2025-04-01,2025-04-02,1,109622,Injury,Total_Loss,Yes,1,Yes,16,336,No,Authorized,2,Yes,No,Clean,0,0.551893228078478
CLM00402,55,M,Divorced,Retired,High School,Auto,3203,2940,385601,1000,1,2025-11-07,2025-11-08,1,187137,Vandalism,Moderate,No,0,No,13,163,No,Independent,10,No,No,Not_Available,0,0.48531253808989083
CLM00403,57,M,Single,Self-Employed,College,Auto,3331,7356,324533,2000,0,2025-09-27,2025-09-30,3,81244,Theft,Moderate,No,2,Yes,9,354,No,Authorized,9,No,No,Clean,0,0.2503412595945559
CLM00404,37,M,Single,Employed,Graduate,Workers_Comp,2172,7867,325158,1000,1,2025-08-17,2025-08-18,1,192689,Theft,Moderate,No,0,Yes,12,37,No,Unknown,3,No,No,Clean,0,0.5926011354479976
CLM00405,79,F,Divorced,Employed,High School,Workers_Comp,3153,9970,436042,2000,1,2025-06-10,2025-06-12,2,92793,Vandalism,Severe,Yes,0,No,21,90,No,Authorized,9,No,No,Clean,0,0.21280748184807885
CLM00406,52,F,Divorced,Retired,College,Auto,3354,3094,302441,1000,0,2025-10-13,2025-10-21,8,94415,Fire,Minor,No,2,No,3,194,No,Authorized,1,No,No,Clean,0,0.3121765898142117
CLM00407,65,M,Divorced,Retired,College,Property,1706,5189,53890,1000,0,2025-07-09,2025-07-23,14,27487,Vandalism,Minor,No,0,Yes,10,361,No,Authorized,8,No,No,Clean,1,0.510057524587122
CLM00408,79,M,Single,Employed,Graduate,Auto,2106,2936,293466,1000,1,2025-05-18,2025-05-28,10,4190,Theft,Severe,Yes,0,No,14,307,No,Independent,4,No,No,Not_Available,0,0.01427763352483763
CLM00409,42,F,Single,Employed,College,Property,1567,6017,45739,500,0,2025-03-26,2025-04-03,8,120946,Water_Damage,Total_Loss,Yes,0,No,14,318,No,Unknown,1,No,No,Clean,0,2.6442641946697565
CLM00410,52,M,Divorced,Employed,High School,Property,2208,9719,412935,2000,0,2025-11-24,2025-11-26,2,156117,Injury,Severe,Yes,0,No,23,358,No,Authorized,9,No,No,Clean,0,0.37806676595590105
CLM00411,42,M,Widowed,Unemployed,High School,Workers_Comp,2331,6810,89553,500,1,2025-05-07,2025-05-08,1,40339,Vandalism,Total_Loss,Yes,3,Yes,1,443,No,Authorized,5,No,No,Clean,0,0.4504483378557949
CLM00412,46,M,Widowed,Employed,College,Auto,2153,4039,18314,1000,0,2025-04-03,2025-04-04,1,3843,Fire,Moderate,No,1,No,10,267,No,Authorized,6,No,No,Not_Available,0,0.20983946707436935
CLM00413,35,F,Married,Unemployed,Graduate,Property,1128,3983,103831,5000,2,2025-10-26,2025-10-26,0,31024,Water_Damage,Severe,Yes,0,No,1,212,No,Independent,1,No,No,Clean,0,0.2987932313085687
CLM00414,63,F,Divorced,Employed,High School,Auto,3510,7871,347308,500,1,2025-02-24,2025-02-26,2,141368,Vandalism,Minor,Yes,1,Yes,22,438,No,Independent,0,No,No,Clean,0,0.4070392850150299
CLM00415,35,F,Married,Retired,High School,Workers_Comp,227,2741,379802,2000,0,2025-05-24,2025-05-25,1,130260,Water_Damage,Total_Loss,Yes,1,Yes,4,344,No,Unknown,6,No,No,Clean,1,0.3429681781559865
CLM00416,19,F,Widowed,Employed,Graduate,Auto,2365,6878,349172,1000,1,2025-06-30,2025-07-01,1,91915,Vandalism,Severe,Yes,3,Yes,12,325,No,Independent,0,No,No,Not_Available,0,0.2632370293150654
CLM00417,71,F,Married,Employed,Graduate,Property,1487,3265,308257,500,1,2025-03-14,2025-03-14,0,105412,Water_Damage,Severe,Yes,0,Yes,0,287,No,Independent,2,No,No,Suspicious,0,0.34196141531254765
CLM00418,52,M,Divorced,Employed,Graduate,Property,801,9865,127174,5000,0,2025-10-03,2025-10-05,2,68960,Collision,Total_Loss,Yes,1,Yes,6,223,No,Authorized,3,Yes,No,Not_Available,0,0.5422492018808877
CLM00419,33,F,Divorced,Unemployed,College,Property,1622,5411,156429,500,0,2025-05-19,2025-06-03,15,172572,Water_Damage,Moderate,Yes,1,No,6,360,No,Authorized,1,No,No,Not_Available,0,1.1031969775425272
CLM00420,78,M,Divorced,Employed,High School,Auto,1905,903,239937,2000,0,2025-07-08,2025-07-10,2,80499,Collision,Moderate,No,0,Yes,9,142,No,Independent,6,No,No,Clean,0,0.33550056889933605
CLM00421,58,M,Single,Employed,College,Workers_Comp,2921,3882,30365,500,0,2025-09-27,2025-09-27,0,48895,Theft,Moderate,No,0,No,5,77,No,Authorized,4,No,No,Clean,0,1.61024205499753
CLM00422,53,F,Married,Employed,College,Auto,471,4663,311173,5000,0,2025-08-26,2025-08-30,4,51653,Collision,Moderate,No,0,Yes,19,358,No,Authorized,0,No,No,Clean,0,0.16599447895543637
CLM00423,50,F,Widowed,Employed,High School,Property,1079,8130,273881,5000,0,2025-01-05,2025-01-05,0,104076,Water_Damage,Total_Loss,No,1,No,11,466,No,Authorized,7,No,Yes,Clean,0,0.3800044544893585
CLM00424,21,M,Widowed,Unemployed,College,Auto,2672,587,403186,2000,0,2025-01-24,2025-01-24,0,155283,Injury,Minor,No,0,No,12,220,No,Authorized,9,No,No,Clean,0,0.38513986100707864
CLM00425,50,M,Widowed,Unemployed,College,Auto,2060,9850,215704,5000,1,2025-01-18,2025-01-18,0,113666,Injury,Severe,Yes,4,Yes,23,452,No,Authorized,6,No,No,Suspicious,0,0.52695360308571
CLM00426,31,M,Single,Retired,High School,Auto,3511,6316,95474,1000,1,2025-01-23,2025-01-24,1,194255,Theft,Severe,Yes,0,Yes,10,131,No,Authorized,3,No,No,Clean,1,2.0346377024111275
CLM00427,38,F,Single,Employed,College,Auto,1041,5970,350362,5000,1,2025-06-19,2025-06-22,3,120068,Water_Damage,Moderate,Yes,1,Yes,17,147,No,Authorized,1,No,No,Clean,0,0.34269698197863924
CLM00428,65,F,Divorced,Retired,College,Auto,2741,6776,265678,1000,2,2025-11-13,2025-11-13,0,61700,Collision,Total_Loss,Yes,3,Yes,1,55,No,Authorized,6,No,No,Suspicious,0,0.23223601502570781
CLM00429,37,F,Widowed,Employed,Graduate,Auto,3020,6239,168571,500,2,2025-02-19,2025-02-20,1,50122,Injury,Minor,No,1,Yes,15,253,No,Authorized,10,No,No,Clean,0,0.29733465424064637
CLM00430,73,F,Single,Employed,High School,Auto,2160,4773,251099,1000,1,2025-03-10,2025-03-14,4,134371,Vandalism,Minor,No,2,Yes,1,329,No,Independent,1,Yes,Yes,Clean,0,0.5351315616549648
CLM00431,25,F,Divorced,Employed,High School,Property,228,7023,251474,1000,1,2025-11-28,2025-12-01,3,50997,Fire,Severe,Yes,2,No,18,66,No,Authorized,5,Yes,No,Clean,0,0.20279233638467595
CLM00432,24,M,Widowed,Employed,College,Property,170,5503,138692,500,0,2025-03-23,2025-03-23,0,38138,Water_Damage,Moderate,Yes,0,No,5,134,No,Independent,0,No,No,Clean,0,0.27498341649121794
CLM00433,20,F,Married,Retired,High School,Auto,294,8538,248502,5000,2,2025-11-24,2025-12-15,21,123423,Vandalism,Severe,No,1,No,0,435,No,Independent,6,No,No,Not_Available,1,0.49666803486491057
CLM00434,34,M,Divorced,Retired,College,Auto,188,7106,187229,1000,0,2025-10-28,2025-11-01,4,186210,Vandalism,Severe,No,0,No,10,274,No,Independent,6,No,Yes,Clean,0,0.994557467059056
CLM00435,50,M,Single,Retired,College,Auto,425,2564,459463,5000,0,2025-09-12,2025-09-17,5,120378,Water_Damage,Minor,No,1,No,17,242,No,Independent,3,No,No,Suspicious,0,0.26199715755131536
CLM00436,65,M,Single,Employed,High School,Auto,976,5815,400555,500,1,2025-04-06,2025-04-10,4,111154,Fire,Total_Loss,Yes,0,Yes,9,143,No,Authorized,3,No,No,Clean,0,0.2774999687932993
CLM00437,29,F,Divorced,Employed,College,Property,1102,817,182106,2000,0,2025-12-14,2025-12-16,2,7997,Injury,Minor,Yes,1,Yes,17,456,No,Authorized,9,No,No,Clean,0,0.04391398416306986
CLM00438,76,F,Divorced,Employed,College,Property,2705,2002,10294,5000,0,2025-10-18,2025-10-25,7,64641,Fire,Severe,No,1,No,0,179,No,Independent,4,No,No,Clean,0,6.279483194093647
CLM00439,68,F,Single,Employed,High School,Auto,918,6630,296740,5000,1,2025-05-05,2025-05-05,0,107068,Theft,Moderate,No,0,No,18,465,No,Authorized,1,No,No,Clean,0,0.36081418076430544
CLM00440,39,M,Married,Employed,Graduate,Auto,3253,7919,108185,2000,1,2025-03-10,2025-03-10,0,14992,Collision,Moderate,Yes,0,Yes,15,440,No,Authorized,8,No,No,Clean,0,0.13857743679807738
CLM00441,72,M,Widowed,Employed,Graduate,Auto,498,2542,283578,2000,1,2025-03-26,2025-04-11,16,139443,Collision,Total_Loss,Yes,5,Yes,6,115,No,Authorized,9,No,Yes,Clean,0,0.49172714385460087
CLM00442,39,M,Married,Employed,College,Property,1821,5098,68382,500,2,2025-08-19,2025-08-31,12,24915,Vandalism,Total_Loss,Yes,0,Yes,14,126,No,Unknown,3,No,No,Clean,0,0.36435026761428446
CLM00443,63,M,Divorced,Employed,College,Workers_Comp,2809,618,310242,5000,0,2025-11-23,2025-11-27,4,45712,Injury,Total_Loss,Yes,0,Yes,0,139,No,Authorized,10,No,No,Clean,0,0.14734304188343295
CLM00444,47,M,Married,Retired,College,Auto,865,1209,14655,5000,0,2025-12-09,2025-12-11,2,164529,Fire,Severe,No,0,No,22,120,No,Authorized,8,Yes,No,Clean,0,11.226816786079835
CLM00445,55,M,Single,Self-Employed,Graduate,Auto,825,4057,93029,500,1,2025-03-22,2025-03-23,1,16367,Vandalism,Severe,No,4,No,20,122,No,Unknown,2,No,No,Clean,0,0.1759343860516613
CLM00446,55,F,Divorced,Self-Employed,College,Property,1858,3750,318372,5000,0,2025-07-28,2025-08-03,6,18368,Water_Damage,Total_Loss,No,4,Yes,8,185,No,Independent,8,No,Yes,Clean,0,0.05769351576143631
CLM00447,62,F,Widowed,Unemployed,College,Workers_Comp,2118,8561,13771,1000,1,2025-03-27,2025-04-05,9,114563,Vandalism,Moderate,Yes,1,Yes,1,433,No,Authorized,0,No,No,Clean,0,8.319148936170214
CLM00448,68,F,Single,Employed,Graduate,Auto,2295,9109,346243,1000,0,2025-03-22,2025-03-22,0,145435,Water_Damage,Moderate,Yes,2,No,16,205,No,Unknown,6,No,No,Not_Available,0,0.4200373725967023
CLM00449,71,F,Single,Unemployed,High School,Auto,145,3103,130811,1000,0,2025-04-06,2025-04-14,8,95447,Water_Damage,Moderate,Yes,0,No,23,51,No,Authorized,3,No,No,Not_Available,0,0.7296557628945578
CLM00450,25,M,Widowed,Retired,Graduate,Auto,1641,1601,460015,5000,1,2025-02-24,2025-03-02,6,190832,Theft,Severe,No,4,No,9,85,No,Independent,6,No,No,Suspicious,1,0.4148386465658728
CLM00451,44,M,Widowed,Employed,High School,Auto,1319,4921,334401,1000,1,2025-02-12,2025-02-14,2,196699,Theft,Minor,No,0,Yes,5,198,No,Authorized,9,No,No,Suspicious,0,0.5882129539086307
CLM00452,44,F,Married,Employed,High School,Auto,2629,8357,289702,1000,1,2025-12-23,2026-01-01,9,194551,Water_Damage,Moderate,No,0,No,4,286,No,Authorized,5,No,No,Clean,0,0.671555598511574
CLM00453,51,M,Divorced,Retired,High School,Auto,469,8677,330580,500,0,2025-01-28,2025-01-28,0,94642,Injury,Moderate,Yes,0,Yes,7,462,No,Independent,3,No,Yes,Clean,0,0.2862907616915724
CLM00454,38,F,Widowed,Employed,Graduate,Auto,3577,6582,117779,500,0,2025-06-09,2025-06-20,11,172443,Theft,Moderate,Yes,1,Yes,7,423,No,Authorized,3,No,No,Not_Available,0,1.4641234855109995
CLM00455,47,F,Widowed,Employed,Graduate,Auto,192,7158,134891,2000,0,2025-10-14,2025-10-15,1,66712,Theft,Total_Loss,No,1,Yes,4,56,No,Authorized,7,No,No,Clean,0,0.4945622762081977
CLM00456,50,F,Divorced,Employed,College,Property,1091,2761,264797,2000,0,2025-10-09,2025-10-15,6,138407,Collision,Severe,Yes,0,No,11,220,No,Independent,6,No,No,Clean,0,0.5226909670426779
CLM00457,45,M,Widowed,Employed,College,Auto,2541,8521,495319,2000,0,2025-10-08,2025-10-18,10,88857,Vandalism,Total_Loss,No,4,No,6,377,No,Authorized,3,No,No,Not_Available,0,0.17939348177639056
CLM00458,64,F,Widowed,Employed,College,Auto,51,1008,264472,2000,0,2025-01-07,2025-01-11,4,147589,Collision,Total_Loss,No,0,Yes,12,68,No,Unknown,10,No,No,Clean,0,0.5580515139598899
CLM00459,50,F,Married,Employed,Graduate,Auto,2929,2879,42376,500,1,2025-08-27,2025-08-28,1,98175,Injury,Minor,No,0,No,12,294,No,Authorized,5,Yes,No,Clean,1,2.3167594865017933
CLM00460,22,F,Single,Employed,College,Auto,2410,9379,490674,500,0,2025-07-02,2025-07-04,2,34709,Theft,Total_Loss,No,0,Yes,16,458,No,Authorized,5,Yes,No,Clean,0,0.07073739387047205
CLM00461,77,M,Single,Employed,High School,Workers_Comp,1820,5252,87924,500,1,2025-03-27,2025-04-02,6,102885,Theft,Minor,Yes,1,No,3,187,No,Independent,0,No,No,Clean,0,1.1701583185478368
CLM00462,78,M,Single,Retired,High School,Auto,2964,9984,39332,1000,2,2025-09-08,2025-09-11,3,165074,Fire,Total_Loss,Yes,2,Yes,17,282,No,Authorized,1,No,No,Suspicious,0,4.196938879284043
CLM00463,65,F,Single,Employed,College,Auto,2521,5995,403145,1000,0,2025-09-28,2025-09-30,2,23745,Injury,Moderate,Yes,0,Yes,9,152,No,Authorized,3,Yes,No,Clean,0,0.058899403440449465
CLM00464,36,M,Widowed,Employed,College,Property,1869,3709,56737,2000,0,2025-03-07,2025-03-10,3,194045,Vandalism,Severe,Yes,1,No,2,317,No,Authorized,5,No,No,Not_Available,0,3.420078608315561
CLM00465,21,M,Divorced,Employed,High School,Auto,2568,7898,403056,1000,0,2025-05-05,2025-05-05,0,195730,Vandalism,Total_Loss,Yes,0,No,11,363,No,Unknown,5,No,No,Suspicious,0,0.4856149021475924
CLM00466,52,M,Divorced,Self-Employed,High School,Workers_Comp,1786,7243,99031,5000,1,2025-01-03,2025-01-05,2,62333,Vandalism,Minor,Yes,1,Yes,0,195,No,Authorized,0,No,No,Clean,0,0.6294291686441619
CLM00467,66,M,Married,Employed,Graduate,Auto,1454,6148,477186,500,0,2025-04-16,2025-04-20,4,111543,Injury,Severe,No,5,No,10,410,No,Authorized,7,No,No,Clean,0,0.2337516188655996
CLM00468,34,M,Married,Employed,High School,Auto,1867,5671,193024,2000,0,2025-01-18,2025-01-19,1,154573,Fire,Minor,Yes,0,Yes,17,30,No,Authorized,1,No,No,Clean,0,0.8007967921087533
CLM00469,61,M,Widowed,Retired,College,Auto,3369,8390,293135,2000,1,2025-01-10,2025-01-10,0,7871,Fire,Moderate,Yes,2,Yes,12,220,No,Authorized,4,No,No,Not_Available,0,0.026851109557030038
CLM00470,45,M,Divorced,Retired,Graduate,Auto,3506,824,37472,5000,0,2025-04-20,2025-04-20,0,172507,Collision,Total_Loss,Yes,1,Yes,16,452,No,Authorized,3,No,No,Clean,0,4.603624039282664
CLM00471,47,M,Divorced,Employed,College,Property,2738,4057,69946,1000,1,2025-10-30,2025-11-06,7,198621,Injury,Severe,No,0,Yes,7,433,No,Independent,4,No,No,Not_Available,0,2.8396334315043035
CLM00472,46,M,Single,Retired,High School,Property,3269,4087,430065,2000,1,2025-11-16,2025-11-16,0,102701,Injury,Moderate,Yes,4,Yes,19,316,Yes,Unknown,4,No,No,Clean,1,0.2388034366898027
CLM00473,63,M,Widowed,Employed,College,Auto,3199,651,273685,1000,1,2025-06-19,2025-06-25,6,133114,Fire,Total_Loss,No,0,Yes,18,22,No,Authorized,9,No,No,Clean,0,0.48637667391344064
CLM00474,70,F,Widowed,Employed,Graduate,Auto,2579,1454,139237,1000,0,2025-06-16,2025-06-17,1,151560,Water_Damage,Total_Loss,Yes,0,Yes,16,233,No,Authorized,7,No,No,Not_Available,0,1.0885037741404944
CLM00475,23,F,Single,Employed,College,Property,2007,4854,12765,5000,2,2025-11-25,2025-12-03,8,125324,Water_Damage,Minor,Yes,0,Yes,1,315,No,Unknown,9,Yes,No,Clean,1,9.817783000391696
CLM00476,52,M,Widowed,Employed,Graduate,Workers_Comp,1434,7660,315218,2000,1,2025-02-18,2025-02-27,9,83351,Collision,Minor,Yes,0,No,2,326,No,Authorized,6,No,No,Clean,0,0.2644233514583558
CLM00477,77,F,Widowed,Retired,High School,Auto,839,9883,374939,1000,0,2025-04-07,2025-04-08,1,57142,Water_Damage,Moderate,No,2,No,2,487,No,Authorized,8,No,No,Clean,0,0.15240345762910767
CLM00478,58,F,Married,Employed,College,Auto,3136,1187,170355,1000,0,2025-10-26,2025-11-01,6,53840,Water_Damage,Minor,No,1,Yes,5,51,No,Unknown,10,No,No,Not_Available,0,0.31604590414135186
CLM00479,54,M,Divorced,Employed,College,Auto,240,9001,111387,5000,0,2025-08-05,2025-08-10,5,197045,Water_Damage,Moderate,Yes,3,Yes,9,67,No,Independent,0,No,No,Not_Available,1,1.7690125418585652
CLM00480,41,M,Widowed,Retired,Graduate,Property,3440,3627,261116,5000,2,2025-12-09,2025-12-10,1,47124,Theft,Moderate,Yes,0,Yes,23,346,No,Authorized,5,No,No,Not_Available,0,0.1804715145758973
CLM00481,46,M,Married,Retired,High School,Auto,535,7263,403985,1000,2,2025-08-18,2025-08-26,8,154622,Collision,Moderate,Yes,0,No,21,271,No,Authorized,5,No,No,Clean,0,0.38274193348762947
CLM00482,66,F,Divorced,Employed,Graduate,Auto,1407,3895,158878,5000,1,2025-09-09,2025-09-09,0,57065,Fire,Minor,No,0,Yes,17,218,No,Authorized,1,No,No,Clean,0,0.35917496443812236
CLM00483,63,F,Single,Unemployed,College,Property,3502,9505,493734,1000,2,2025-03-21,2025-03-23,2,10157,Water_Damage,Severe,No,1,Yes,17,423,No,Authorized,10,No,No,Clean,0,0.020571805871177597
CLM00484,70,M,Married,Employed,High School,Auto,82,1345,275116,2000,0,2025-02-11,2025-02-12,1,9083,Vandalism,Moderate,Yes,5,Yes,13,108,No,Independent,7,No,No,Clean,0,0.03301516451242385
CLM00485,48,M,Married,Retired,High School,Auto,981,1664,159328,500,0,2025-02-23,2025-02-27,4,130569,Theft,Severe,No,1,No,15,128,No,Authorized,5,No,No,Clean,0,0.8194981421972284
CLM00486,52,M,Divorced,Unemployed,Graduate,Auto,950,6404,376047,5000,3,2025-01-07,2025-01-10,3,20095,Water_Damage,Total_Loss,No,0,No,6,310,No,Independent,10,No,No,Clean,0,0.05343746925251365
CLM00487,77,F,Single,Self-Employed,High School,Auto,610,5860,159725,500,2,2025-01-01,2025-01-01,0,114687,Theft,Minor,No,2,No,0,127,No,Authorized,9,No,No,Clean,1,0.7180278603850367
CLM00488,50,F,Married,Employed,High School,Auto,573,854,113579,1000,0,2025-12-07,2025-12-07,0,38986,Collision,Minor,No,1,Yes,16,427,No,Authorized,8,No,No,Suspicious,1,0.343250072636667
CLM00489,69,F,Widowed,Employed,High School,Auto,2333,2372,489885,1000,2,2025-06-18,2025-06-25,7,89125,Vandalism,Severe,Yes,0,Yes,22,59,No,Authorized,9,Yes,No,Not_Available,0,0.18193045306551536
CLM00490,80,F,Widowed,Employed,Graduate,Auto,988,2524,49339,1000,4,2025-12-23,2025-12-31,8,95249,Vandalism,Total_Loss,Yes,2,No,4,480,No,Independent,4,No,No,Not_Available,0,1.9305012262105028
CLM00491,78,M,Widowed,Employed,College,Auto,3605,3317,428973,500,2,2025-04-21,2025-04-22,1,94120,Vandalism,Total_Loss,No,0,Yes,0,71,No,Independent,6,No,No,Clean,0,0.21940774827320134
CLM00492,38,M,Single,Employed,College,Property,458,4332,375520,1000,2,2025-12-26,2025-12-28,2,2773,Water_Damage,Moderate,No,0,No,20,131,No,Authorized,5,No,No,Clean,0,0.007384426927993183
CLM00493,49,M,Married,Self-Employed,High School,Property,3283,8757,314543,5000,2,2025-10-25,2025-10-28,3,166062,Theft,Minor,No,0,No,16,314,No,Authorized,10,No,No,Clean,0,0.5279468943832799
